start_id,step_id,candidate_id,x,y,yaw,valid,information_gain,path_cost,score
0,14,2,2.3193,-1.6608,0.5236,False,0,1.5,-9999.0
0,14,3,2.081,-1.3501,0.7854,False,0,1.5,-9999.0
0,14,4,1.7703,-1.1118,1.0472,True,13,1.5,10.0
0,14,5,1.4085,-0.9619,1.309,True,23,1.5,20.0
0,14,6,1.0203,-0.9108,1.5708,True,28,1.5,25.0
0,14,7,0.6321,-0.9619,1.8326,True,33,1.5,30.0
0,14,8,0.2703,-1.1118,2.0944,True,33,1.5,30.0
0,14,9,-0.0404,-1.3501,2.3562,True,34,1.5,31.0
0,14,10,-0.2787,-1.6608,2.618,True,41,1.5,38.0
0,14,11,-0.4286,-2.0226,2.8798,True,36,1.5,33.0
0,14,12,-0.4797,-2.4108,3.1416,True,31,1.5,28.0
0,14,13,-0.4286,-2.799,3.4034,True,25,1.5,22.0
0,14,14,-0.2787,-3.1608,3.6652,True,14,1.5,11.0
0,14,15,-0.0404,-3.4715,3.927,True,7,1.5,4.0
0,14,16,0.2703,-3.7098,4.1888,True,5,1.5,2.0
0,14,17,0.6321,-3.8597,4.4506,True,4,1.5,1.0
0,14,18,1.0203,-3.9108,4.7124,True,2,1.5,-1.0
0,14,19,1.4085,-3.8597,4.9742,True,0,1.5,-3.0
0,14,20,1.7703,-3.7098,5.236,True,2,1.5,-1.0
0,14,21,2.081,-3.4715,5.4978,True,1,1.5,-2.0
0,14,22,2.3193,-3.1608,5.7596,True,0,1.5,-3.0
0,14,23,2.4692,-2.799,6.0214,True,0,1.5,-3.0
0,15,0,1.2213,-1.6608,0.0,True,0,1.5,-3.0
0,15,1,1.1702,-1.2726,0.2618,True,0,1.5,-3.0
0,15,2,1.0203,-0.9108,0.5236,True,0,1.5,-3.0
0,15,3,0.782,-0.6001,0.7854,True,0,1.5,-3.0
0,15,4,0.4713,-0.3618,1.0472,True,0,1.5,-3.0
0,15,5,0.1095,-0.2119,1.309,True,0,1.5,-3.0
0,15,6,-0.2787,-0.1608,1.5708,True,0,1.5,-3.0
0,15,7,-0.6669,-0.2119,1.8326,True,0,1.5,-3.0
0,15,8,-1.0287,-0.3618,2.0944,True,0,1.5,-3.0
0,15,9,-1.3394,-0.6001,2.3562,True,0,1.5,-3.0
0,15,10,-1.5777,-0.9108,2.618,True,0,1.5,-3.0
0,15,11,-1.7276,-1.2726,2.8798,True,1,1.5,-2.0
0,15,12,-1.7787,-1.6608,3.1416,True,1,1.5,-2.0
0,15,13,-1.7276,-2.049,3.4034,True,2,1.5,-1.0
0,15,14,-1.5777,-2.4108,3.6652,True,2,1.5,-1.0
0,15,15,-1.3394,-2.7215,3.927,True,2,1.5,-1.0
0,15,16,-1.0287,-2.9598,4.1888,True,2,1.5,-1.0
0,15,17,-0.6669,-3.1097,4.4506,True,0,1.5,-3.0
0,15,18,-0.2787,-3.1608,4.7124,True,0,1.5,-3.0
0,15,19,0.1095,-3.1097,4.9742,True,0,1.5,-3.0
0,15,20,0.4713,-2.9598,5.236,True,0,1.5,-3.0
